artist,hottness
Rama,0.423745
Booker T. & the MG's,0.615677
House of Pain,0.756227
James Morrison,0.728476
The Chordettes,0.585347
The Mary Onettes,0.5761
Emicida,0.654319
Karkwa,0.534002
Massacre,0.586534
Like Moths to Flames,0.617745
Massacra,0.486333
Fastway,0.516313
Kat,0.50918
Etta James,0.67159
The Helio Sequence,0.627085
Neu!,0.56692
Emptyself,0.50839
Eldo,0.506851
Alan Tew,0.468361
Richard Cheese,0.614345
Sade,0.676596
As Blood Runs Black,0.600345
Meredith Brooks,0.584312
Hugh Laurie,0.62767
The Kilimanjaro Darkjazz Ensemble,0.56962
Discovery,0.582027
White Zombie,0.606647
Muse,0.913592
Suzi Quatro,0.592411
Heathens,0.398409
Gwen Stefani,0.84449
Stone Temple Pilots,0.654382
Aphrodite's Child,0.569997
Brujería,0.50885
Bluvertigo,0.497939
Almendra,0.616509
The Von Bondies,0.56476
Impaled Nazarene,0.552664
Israel & New Breed,0.607947
Biréli Lagrène,0.573512
Nichole Nordeman,0.552047
Negură Bunget,0.564967
DeVotchKa,0.603449
Ludovico Einaudi,0.761942
Melissa Etheridge,0.655473
The Rural Alberta Advantage,0.611892
Serge Gainsbourg,0.637267
A Classic Education,0.446219
Darlene Love,0.548915
Free,0.608146
Matt Berry,0.514431
Screamin' Jay Hawkins,0.584683
Sage the Gemini,0.645556
Jefferson Airplane,0.646385
Zucchero,0.690556
Kerrs Pink,0.411783
Cock Robin,0.632039
09,0.438222
Brandon Boyd,0.561984
Krista Siegfrids,0.669183
Neon Neon,0.555282
Emmure,0.63155
Eyesburn,0.467689
Icona Pop,0.806685
Viuda E Hijas De Roque Enroll,0.479313
Thought Chamber,0.472639
Disturbed,0.724758
The Wombats,0.834159
Ensiferum,0.630421
Walk the Moon,0.906836
Fifth Harmony,0.898942
Eddie Hazel,0.488047
die in cries,0.361146
Lindsey Stirling,0.70828
Beyoncé & André 3000,0.174307
Танцы Минус,0.520011
Brokencyde,0.598719
Childish Gambino,0.839584
Bandits of the Acoustic Revolution,0.505616
Mark Fry,0.514614
Collective Soul,0.614312
Sister Double Happiness,0.412698
Hangar,0.524265
Natalia Oreiro,0.562469
Heavenly,0.559081
Jimmy Martin,0.507632
Capture the Crown,0.611804
Digitalism,0.768338
Katsen,0.36393
Gregory Isaacs,0.614325
Pentagram,0.607455
The Ronettes,0.622592
Parenthetical Girls,0.542313
Avenged Sevenfold,0.782492
Prince,0.711765
Huntress,0.540993
Slint,0.574792
Paradise Lost,0.721008
Klingande,0.893258
Árstíðir,0.572279
And Hell Followed With,0.532178
Thiago Pethit,0.60332
Françoise Hardy,0.686322
Fuck Buttons,0.604902
The Style Council,0.573684
Devin Townsend Project,0.582877
Михаил Щербаков,0.407806
The Horrible Crowes,0.564742
Lykke Li,0.848404
Emmylou Harris,0.625429
C418,0.599986
Pezet,0.602066
Joe Walsh,0.635152
Melt-Banana,0.57515
Fjoergyn,0.477874
Nuclear Assault,0.556723
Chiara,0.798813
Manchester Orchestra,0.634746
Ice MC,0.559425
Uncle Acid and the Deadbeats,0.591879
In Fear and Faith,0.57765
Paul Carrack,0.571274
Jedi Mind Tricks,0.627815
Alejandro Sanz,0.861659
Gui Boratto,0.663822
Hate Eternal,0.555919
Planningtorock,0.580386
Vitamin String Quartet,0.615712
The Accüsed,0.482741
Carach Angren,0.600464
Funebre,0.410174
Soen,0.587697
Las Ketchup,0.56293
Yacøpsæ,0.422199
Blizzard Entertainment,0.449275
Melvins,0.620852
Lorn,0.590488
L'Orchestra di Piazza Vittorio,0.40565
Kalmah,0.601075
Luca Turilli's Dreamquest,0.393536
Curve,0.510849
Adolescents,0.583216
Lou Gramm,0.532047
Solar Fields,0.614029
Иван Дорн,0.589006
Penti,0.319939
Electric Guest,0.621581
Janet Jackson,0.655864
Rayden,0.57298
Azealia Banks,0.767279
Andrés Segovia,0.492382
Imaginasamba,0.580652
Tragedy,0.50081
Philip Glass,0.641642
Grouplove,0.654824
Doom:VS,0.53158
DJ Sharpnel,0.461763
Marit Larsen,0.733589
Suzanne Ciani,0.560281
Monumental Torment,0.490331
Hozier,0.965075
The Storm,0.520763
U-FLOW,0.0
Devo,0.619943
Atmosphere,0.65234
Akurat,0.570196
O-Zone,0.584168
Jovanotti,0.844258
SWV,0.593439
Pavement,0.645203
LCD Soundsystem,0.637492
On The Might of Princes,0.478432
Frontside,0.510919
System Divide,0.481208
Rotten Sound,0.560101
Hooverphonic,0.595218
RedLine,0.46588
Дискотека Авария,0.544548
Nancy Wilson,0.589594
Smokie,0.679061
Chris Malinchak,0.748824
Mgła,0.465724
Chairlift,0.615679
Damian Marley,0.652153
Moderat,0.614135
Our Lady Peace,0.60317
Paul Banks,0.575856
Paul Revere & The Raiders,0.588779
Raspberry Bulbs,0.491869
Submersed,0.567663
Kaliber 44,0.573078
Atheist,0.558037
Harry Manfredini,0.376152
Murray Gold,0.625213
Ulrich Schnauss,0.626955
The Coasters,0.596119
Ne-Yo,0.853009
Mikal Cronin,0.609681
Bajofondo,0.644469
Oriente,0.654913
Umphrey's McGee,0.620559
Silva,0.608359
Omnium Gatherum,0.56037
Robert Miles,0.630526
Avian,0.409888
Dayshell,0.571649
Pac Div,0.561856
Tomorrow's World,0.488942
Allah-Las,0.630145
Converge,0.616424
Purple Hearts,0.367179
Andy Timmons Band,0.442127
Måns Zelmerlöw,0.824005
Keaton Henson,0.641612
Peter Frampton,0.616182
Akira Kosemura,0.560018
Shawlin,0.554856
The Blackwater Fever,0.5592
BADBADNOTGOOD,0.702596
This Heat,0.50216
Igorrr,0.586314
H-Blockx,0.578842
Uncle Tupelo,0.595794
Jakszyk  Fripp and Collins,0.37912
The Byrds,0.619565
DIE!!DIE!!COLOR!!!,0.384931
Squarepusher,0.722656
Deux,0.519762
Those Dancing Days,0.569214
Spice and Wolf,0.54728
Lenka,0.800967
Bobby Brown,0.603023
Andrew Lloyd Webber,0.612094
El Niño Gusano,0.506566
From First to Last,0.578975
Strangeways,0.502905
Dr. Hook,0.618291
Foster the People,0.832269
Jeremiah Jae,0.519318
Andrew W.K.,0.614592
Ponto de Equilíbrio,0.557746
Mott the Hoople,0.584356
Sithu Aye,0.562094
Oingo Boingo,0.576412
Pensées Nocturnes,0.450865
Napoleon Solo,0.546091
Gusttavo Lima,0.81024
Modus Delicti,0.360955
Mazzy Star,0.601818
Ozzy Osbourne,0.672777
Stormlord,0.548981
Generación 12,0.511026
Brett Dennen,0.621185
Dream On  Dreamer,0.581871
Ruined Families,0.395703
Ben Barnes With Joe Echo,0.434865
Tomte,0.540858
The Boo Radleys,0.568348
O.N.A.,0.483351
Joan Jett and the Blackhearts,0.607227
The Residents,0.580147
Fugees,0.694961
Steve Morse Band,0.558063
Beherit,0.570382
Bo Diddley,0.625478
Empress Of,0.536149
Dead or Alive,0.591169
Europe,0.64533
The Kooks,0.799766
Мастер,0.500182
Attack Attack!,0.577513
Silbermond,0.631377
Adagio,0.501448
Redemption,0.509508
Егор Летов,0.483768
Sun Ra,0.572505
Disclosure,0.871054
Yiruma,0.71362
Thom Yorke,0.604272
Lastenmusiikkiorkesteri Ammuu,0.208962
Motorocker,0.531154
Keith Urban,0.850027
Asbjørn,0.558906
Rasmentalism,0.606062
Japandroids,0.604763
4 Guys from the Future,0.46378
Forfun,0.615335
Olodum,0.51388
Thea Gilmore,0.53365
The Unguided,0.581591
Chico Science & Nação Zumbi,0.562505
Santiago Cruz,0.679109
Rufus,0.67549
Christian Mistress,0.475526
Waka Flocka Flame,0.674452
MellowHype,0.590458
Sara Bareilles,0.736974
Dirty Beaches,0.593146
Supercombo,0.642783
Estelle,0.766339
Neon Trees,0.63566
O Rappa,0.639424
Steelheart,0.560725
ルルル,0.306895
Stormwarrior,0.552533
Genesis,0.663605
Tristania,0.612661
Jacky,0.593365
Harold Budd,0.593711
Bullet,0.567891
Наив,0.485647
Louise Attaque,0.608135
Smak,0.524679
The Animals,0.656149
2Cztery7,0.429293
Serdar Somuncu,0.467767
John Travolta,0.583379
Silverhead,0.410336
Sarah Blasko,0.589209
Common,0.789445
Serebro,0.706251
Her Name Is Calla,0.563026
Mohammad Reza Shajarian,0.553256
Veronica Maggio,0.6624
Benga,0.579416
Dub Fx,0.610788
Mr. Big,0.609237
Daddy Yankee,0.845823
Katy Perry,0.909649
Guru Josh Project,0.563068
The Smiths,0.786095
Chamillionaire,0.626672
Secondhand Serenade,0.635213
Mantissa,0.273173
Feist,0.676851
letlive.,0.612945
R. Kelly,0.771304
Rosetta,0.572497
Hoodoo Gurus,0.562174
Stavros Gasparatos,0.363435
Aesthetic Perfection,0.583546
Damnable,0.293487
Someone Still Loves You Boris Yeltsin,0.593851
Last Party,0.323809
DJ Heavy d,0.335605
College,0.647703
The Whitest Boy Alive,0.629462
Kiuas,0.508034
Alex Turner,0.608711
Ramallah,0.554321
Yngwie J. Malmsteen's Rising Force,0.425864
Rökkurró,0.562576
Perfume,0.79204
Crossfade,0.61004
Dreamshade,0.575529
Xiu Xiu,0.595824
Montell Jordan,0.604674
Funeral Mist,0.507569
Black Breath,0.540328
Icon,0.48311
Steven Wilson,0.578087
Holden,0.553954
Traveling Wilburys,0.503263
Charlie Brown JR.,0.654735
Led Zeppelin,0.853158
Laurel Halo,0.583365
Dirty Sweet,0.486241
The Gaylads,0.51535
Blaze,0.591466
Vulcano,0.529205
ColdWorld,0.512482
Cro-Mags,0.571422
Gabriel Fauré,0.594313
B.B. King & Eric Clapton,0.326062
Flap Jack,0.509877
コナミ矩形波倶楽部,0.407608
Collapse Under the Empire,0.602147
Shakra,0.563962
Rameses B,0.623254
AlunaGeorge,0.80741
Asphyx,0.581262
Broken Bells,0.722411
Rondo Veneziano,0.515808
Charles Trenet,0.57198
Aborted,0.591258
The Grass Roots,0.560416
Triptykon,0.577573
The Beatles,0.807201
Nordverg,0.390485
HRVRD,0.556701
Nationalteatern,0.576036
Ana Tijoux,0.669257
Roy Orbison,0.655741
Relient K,0.60872
Erroll Garner,0.567427
Iggy Pop,0.656161
Desaster,0.563551
Candi Staton,0.635018
Jace Everett,0.584528
Poisonblack,0.572313
Andrés Calamaro,0.704317
The Modern Lovers,0.5636
eRRdeKa,0.590032
Loreen,0.840515
Stepan i Meduza,0.398538
Ghostface Killah,0.634709
Primal Fear,0.602832
Riff Raff,0.644786
NEEDTOBREATHE,0.720194
Nicolas Jaar,0.644654
Horslips,0.547679
Tiger Junkies,0.41319
Vetusta Morla,0.738118
Seu Jorge,0.736013
Lynyrd Skynyrd,0.687652
Del Shannon,0.588576
Infected Malignity,0.377811
Toploader,0.598198
Floex,0.571251
Ceremony,0.569028
Barclay James Harvest,0.56242
Aretha Franklin,0.713727
Fireworks,0.583304
Unifaun,0.367319
Curren$y,0.700358
Dilated Peoples,0.630415
Hadouken!,0.59091
Union J,0.709902
4TDice,0.275985
The Queers,0.577969
Phil Collins,0.736083
Steve Perry,0.592964
Matt Dusk,0.553286
Coolsville,0.212299
Petra,0.568254
Weedeater,0.541677
Marie Madeleine,0.489107
Philipp Vandré/Elmar Schrammel,0.207873
Devourment,0.50904
Zenilton,0.34236
Tygers of Pan Tang,0.559059
She & Him,0.635014
Monsieur Periné,0.620969
Soft Cell,0.598373
Coralie Clément,0.558882
Bloodcum,0.311161
Kristoffer Gildenlöw,0.435667
Piney Gir,0.469369
Trouble,0.561702
Michael Lee Firkins,0.487807
Bright Eyes,0.643774
Pixie Lott,0.629025
Therion,0.615804
The Incredible String Band,0.556116
Nancy Ajram,0.636195
Dope,0.632933
Luan Santana,0.82209
Caladan Brood,0.556378
Ride,0.621782
Reflections,0.566717
Joan Red,0.519406
The Popopopops,0.514043
Trentemøller,0.662235
Squirrel Nut Zippers,0.580042
Antimatter,0.580778
7th Heaven,0.450523
The Stone Roses,0.641357
Candye Kane,0.47815
Heart of a Coward,0.571284
Flunk,0.595328
Overkill,0.623669
Sikth,0.512581
Günther,0.549913
Grupo de Capoeira Angola Pelourinho,0.474057
Withered Hand,0.507296
Messer Chups,0.567337
Coti,0.628872
Vanden Plas,0.502329
Caravan,0.581756
Migos,0.700138
Proper Heat,0.441378
Gepe,0.663961
Roxx Gang,0.470982
Scooter,0.780792
Votum,0.483055
I'm from Barcelona,0.690665
Alexi Murdoch,0.626773
SUDAKAYA,0.46257
Straight No Chaser,0.606982
Kimberley Locke,0.501764
Enrique Bunbury,0.479686
Jonathan Rado,0.507935
Bauhaus,0.616251
Gaudium,0.556769
Smile Empty Soul,0.593249
Lightnin' Hopkins,0.596224
Jon Lord,0.561726
Black Box Recorder,0.505159
Mokoma,0.587843
Sleep,0.611875
Sin Fang,0.58655
Sofi Mayen,0.552462
Heatwave,0.573836
The RH Factor,0.494608
Elif,0.643087
Captain Beyond,0.543695
I Killed the Prom Queen,0.589634
Javiera Mena,0.619905
Airbourne,0.622859
Upset,0.479139
Sepultura,0.641808
Aosoth,0.543831
Robert Glasper,0.601671
Crematory,0.552585
Lettuce,0.594196
Nemesis,0.496
Drc Music,0.48219
The Paul Butterfield Blues Band,0.510966
The Hellacopters,0.583466
Vordven,0.354646
The Aristocrats,0.569851
Holly Cole,0.544848
Hans Zimmer,0.753707
Quincy Jones,0.631798
Cock Sparrer,0.598911
GBH,0.591612
Paris Violence,0.453021
Spiritual Front,0.576551
Jónsi,0.622582
Vixen,0.596795
Nostalgia,0.541016
Blindead,0.502088
Ella Eyre,0.772879
Bonfire,0.589084
Story of the Year,0.601429
Von Thronstahl,0.508378
Luke Haines,0.508274
Damascus,0.453999
Ijahman Levi,0.537218
The Troggs,0.60151
Ocean Colour Scene,0.584835
Bronze Radio Return,0.606975
Dr. Sin,0.490471
Papa Grows Funk,0.538586
Phyllis Dillon,0.548795
Noel Gallagher,0.599985
Bonobo,0.748422
Spooky Tooth,0.507363
Moloko,0.617842
Crumbsuckers,0.412733
Die Atzen,0.565931
All That Remains,0.628257
Salmo,0.609948
Acid,0.569817
Visions of Atlantis,0.552491
Screaming Trees,0.615749
Bruce Faulconer,0.472457
Great Lake Swimmers,0.67657
The Beach Boys,0.691804
Ry Cooder,0.596299
Orianthi,0.596368
Knife Party,0.688655
Marco Mengoni,0.852713
Tame Impala,0.857516
Antônio Carlos Jobim,0.617767
Octane & DLR,0.385085
Stefano Bollani,0.55557
Plasma,0.490159
Annotations of an Autopsy,0.554119
Harry Gregson-Williams,0.603707
Alejandro Fernández,0.730435
Cro,0.802223
Hans Peter Salentin,0.428755
태양,0.679937
Nino Rota,0.59217
Artifact,0.497551
Pedro Aznar,0.666914
Freakangel,0.53153
Old 97's,0.597281
Pretty Lights,0.637235
Astarte,0.490482
Gilberto Santa Rosa,0.607819
Chance the Rapper,0.647737
maudlin of the Well,0.519486
Gilberto Gil,0.598418
Death in June,0.594595
Đorđe Balašević,0.432009
Squallor,0.489451
Jamie xx,0.822055
Dead Skeletons,0.545293
Andrés Gualdrón y Los Animales Blancos,0.442348
Stray Cats,0.582294
Antonio Carlos Jobim & Elis Regina,0.400619
Aquefrigide,0.362757
Shalamar,0.589756
Edoardo Bennato,0.555324
Rita Lee,0.611185
Blood on the Dance Floor,0.595913
Sadistik & Kid Called Computer,0.360413
Brad Mehldau,0.610287
Gomez,0.58587
Nekrogoblikon,0.576054
Señor Loop,0.493775
Nitrous Oxide,0.546286
Abigail,0.523859
Joshua Redman,0.609064
Moonlit Sailor,0.56227
Blue Angel,0.452444
Ugly Kid Joe,0.604351
The So So Glos,0.547688
The War on Drugs,0.776283
Bobby Womack,0.63767
More Than a Thousand,0.560318
Danger Danger,0.569312
Duman,0.743111
Maverick Sabre,0.59956
Benny Benassi,0.694703
Ashes of Many,0.377333
Ariel Pink's Haunted Graffiti,0.628895
Zabé da Loca,0.370945
The Go! Team,0.643965
Jess and the Ancient Ones,0.549124
Wando,0.502518
Flyleaf,0.627997
My Dying Bride,0.516819
The Lou Gramm Band,0.376548
Ave Sangria,0.422973
Luis Bacalov,0.580094
Hurts,0.649891
Wencke Myhre,0.497404
A Rocket to the Moon,0.61608
UB40,0.645135
Bay City Rollers,0.577872
Hatesphere,0.595295
Milky Chance,0.887608
Children of Bodom,0.644748
Half Moon Run,0.627754
Eve,0.637423
Jimmy Cliff,0.629926
Rodrigo Leão,0.589535
Selah Sue,0.829215
M'Black,0.521727
Taylor Swift,0.997374
Peaches,0.613065
Claude Debussy,0.643189
Santigold,0.642022
Karma to Burn,0.56348
Los Auténticos Decadentes,0.626183
Ozric Tentacles,0.573071
Mel Tormé,0.579949
Lawson,0.603639
Cake,0.635404
Ismael Serrano,0.604832
The Streets,0.612977
Andrew Belle,0.668677
Bella Morte,0.505063
Josh Ritter,0.60771
Merlin's Magic,0.380423
Jennifer Hudson,0.734674
Dope D.O.D.,0.617269
Agrimonia,0.489283
Gabriel O Pensador,0.566506
Miniature Tigers,0.591932
Frou Frou,0.591995
Glasser,0.603381
Drowning the Light,0.497155
Mando Diao,0.747078
Mujercitas Terror,0.403021
Killing Joke,0.613677
Liquid Tension Experiment,0.562379
Tommy Emmanuel,0.614109
dredg,0.589165
Speedy Ortiz,0.758686
Little Hurricane,0.574173
Ian McCulloch,0.509278
Sirenia,0.621506
Three 6 Mafia,0.637113
K.I.Z.,0.627768
New Model Army,0.59193
Stars,0.62506
Twin Shadow,0.706725
Starz,0.483614
Provision,0.408461
Delphic,0.580917
Elefante,0.578278
Salt-N-Pepa,0.622845
The Feeling of Love,0.490218
Вежливый отказ,0.422187
The 5th Dimension,0.580746
Crimson Glory,0.544775
Watain,0.603564
Dave Van Ronk,0.558702
Oceano,0.675474
Dido,0.690308
Olivia Newton-John,0.635406
Cousteau,0.513222
Fatboy Slim,0.644174
Anna Ternheim,0.597481
Milivoj Culibrk,0.302402
The Vespers,0.572726
Opensouls,0.483653
May Doni,0.214963
Rod Stewart,0.712829
Рубль,0.419727
Propagandhi,0.595096
Eros Ramazzotti,0.829929
Great Northern,0.519839
The Presets,0.642128
Phaeleh,0.61432
Vital Remains,0.49115
George Duke,0.569712
Christina Aguilera,0.744105
Ry x,0.622448
Marteria,0.617192
Don Ross,0.571886
Justin Townes Earle,0.701835
Copacabana Club,0.507105
The Raveonettes,0.633876
501,0.568408
Raige,0.733944
Albert King,0.623506
Die Fantastischen Vier,0.735959
Alex Skolnick Trio,0.501942
Celtic Woman,0.619905
Tesla,0.624633
Reckless Love,0.592912
Eurythmics,0.704387
Sex Jams,0.440486
Stereolab,0.582767
The Jam,0.718734
MALIQ & D'Essentials,0.569998
Flood Of Red,0.523295
Whispering Jack Smith,0.456352
Tryo,0.71804
Still Corners,0.601565
Swallow the Sun,0.577742
Casiotone for the Painfully Alone,0.559655
Alicia Keys,0.835001
Justin Bieber,0.834029
Xanthochroid,0.505842
M. Ward,0.611894
Egotronic,0.575224
Forrueiros,0.321689
Lil Wayne,0.790931
Ours,0.515399
Emanon,0.493854
The Submarines,0.589065
No Doubt,0.637767
MIA.,0.601288
Faithless,0.631171
Aphex Twin,0.77855
La Habitación Roja,0.591739
Current 93,0.588875
Illidiance,0.510426
Otto,0.580784
The Magic Numbers,0.588647
Ecto,0.322481
Otto Knows,0.75952
Teenage Mutant Ninja Turtles,0.538925
Carcass,0.60968
Ania,0.556789
Sumo,0.610254
Александр Розенбаум,0.498921
Glassjaw,0.590883
Deftones,0.645841
Jeremih,0.845793
Subsonica,0.725837
Commodores,0.648215
Quadron,0.602013
NELJUDI,0.195377
The Aloof,0.458167
The Platters,0.615616
Indelible Grace Music,0.493349
Pete Philly & Perquisite,0.560258
Sister Sledge,0.634206
Bassi Maestro,0.516068
Funeral Diner,0.509552
Paramore,0.808553
Vain,0.48165
Humberto Gessinger,0.553823
Rage Against the Machine,0.67023
Agents Of Abhorrence,0.396179
Conflict,0.550891
Limp Bizkit,0.76464
ZZ Top,0.692268
Mashrou' Leila,0.603108
Finntroll,0.624081
Rox Diamond,0.262624
Pulp,0.638025
The Di Maggio Connection,0.379538
Toy,0.585787
Die Krupps,0.482358
N*E*R*D,0.620576
J Alvarez,0.749211
Liege Lord,0.462904
Dead Boys,0.552829
Miranda!,0.612802
Nenhum Mal,0.341956
Oneohtrix Point Never,0.614097
Van der Graaf Generator,0.514723
Allstar Weekend,0.568429
Crookers,0.753306
Dark Dark Dark,0.581972
Lusine,0.584713
Endangered Blood,0.270791
Desire,0.596765
Король и Шут,0.493334
Javier Navarrete,0.556813
The Mamas & the Papas,0.648105
Legião Urbana,0.626773
Killswitch Engage,0.650846
Heaven Shall Burn,0.616207
Ases Falsos,0.598175
Joan Miquel Oliver,0.595245
Bloodbound,0.55446
Tony Carey,0.517525
Soviet Soviet,0.555896
Corruption,0.487261
Doom,0.578184
Hotwire,0.46162
Circus of Power,0.45513
Banda de Turistas,0.564418
Romeo Void,0.52277
Real Estate,0.641928
Hugo,0.613806
Whorehouse,0.314682
French Films,0.563771
Altar of Plagues,0.570351
Élie Dupuis,0.392304
Pure Bathing Culture,0.557707
Rebekka Bakken,0.495937
Maja Kleszcz,0.44313
Pierrot,0.495471
Sebadoh,0.596208
Elizabeth & The Catapult,0.559471
Eddie Cochran,0.582754
Soul Cages,0.372823
Mocca,0.0
Eric Clapton,0.82028
Perfume Genius,0.630598
Freddie King,0.572079
Das Racist,0.579791
Al Di Meola,0.576067
シド,0.478885
Kylesa,0.596211
Ondatrópica,0.573604
Dave Matthews,0.595811
Buon Vecchio Charlie,0.3616
Deez Nuts,0.630601
Laura Branigan,0.622551
Asking Alexandria,0.736644
I Break Horses,0.576152
Pomegranate Tiger,0.515681
Jimmy Eat World,0.627204
Touchstone,0.484688
Youngblood Hawke,0.618087
Antonello Venditti,0.756016
Bondax,0.628029
Percy Sledge,0.797242
Tim Hecker,0.610259
Señor Juan,0.0
Crystal Viper,0.478447
Bag Raiders,0.660212
Sash!,0.674029
China Crisis,0.568243
Claudio Baglioni,0.728383
Hardcore Superstar,0.620072
Unexpect,0.503867
YOB,0.572052
Traditional,0.406649
Gabin,0.561297
Karnivool,0.616081
Leona Lewis,0.708673
John Powell,0.595772
I the Mighty,0.588864
Vivian Girls,0.580038
Punkreas,0.554819
HTRK,0.576277
Danae,0.400845
Hans Solo,0.541736
Air,0.65203
Aim,0.56373
Ani DiFranco,0.610115
Franz Ferdinand,0.805133
Black Label Society,0.630964
L.A. Allstar Orchestra,0.100963
Stereotronique,0.55932
Fabrizio De André,0.615782
Soulfly,0.621409
Vuco,0.316443
Mono & Nikitaman,0.613102
Bass Communion,0.49549
Methadrone,0.423624
Anne Sofie von Otter,0.515486
Passion Pit,0.863125
TrollfesT,0.56656
Wild Nothing,0.634533
Morphine,0.615105
Motörhead,0.664899
LOSTAGE,0.439744
Junior Wells,0.558743
Lammkotze,0.422159
Band of Horses,0.689359
Maria Gadú,0.657812
Mudvayne,0.641574
Marcell,0.503639
Bob Marley & The Wailers,0.38022
The Weeknd,0.959662
Diomedes Díaz,0.550244
Robert Glasper Experiment,0.702837
Grief,0.491993
Joni Mitchell,0.701016
.38 Special,0.623185
Psychic TV,0.553802
l'officina della camomilla,0.562138
Bohemia Suburbana,0.560325
10cc,0.621675
Patty Pravo,0.505092
Yellow Ostrich,0.593498
I am waiting for you last summer,0.571322
Iza Lach,0.557897
D-A-D,0.604672
The Buggles,0.592785
Bridgit Mendler,0.691789
HAIM,0.802267
The Postal Service,0.637878
Anaal Nathrakh,0.5609
Jenni Vartiainen,0.700855
Hope Sandoval & The Warm Inventions,0.571283
Madeon,0.873579
Dead Can Dance,0.628983
Matthew Schuler,0.500011
Lich King,0.553012
Archgoat,0.492488
Cradle of Filth,0.637881
Ghost,0.613819
Christopher Cross,0.586881
Elvis Presley,0.794036
Beirut,0.653234
Oasis,0.808741
Scars on Broadway,0.610097
Lebanon Hanover,0.62898
Rizzle Kicks,0.616225
Kiko Loureiro,0.593744
The Subways,0.619098
Alesso,0.927082
Textículos de Mary,0.381913
Dark Funeral,0.596519
The Staple Singers,0.606347
Hell,0.498437
Gong,0.550855
Symphony X,0.607193
Depths,0.412236
Ben Howard,0.799514
Kevin Gilbert,0.442165
Elephant Parade,0.480068
Sonic Boom Six,0.560046
My Chemical Romance,0.667709
Impaled,0.48756
Gorement,0.473222
:tremor,0.494186
