c80
7	Arcangelo Corelli	0.00011542160949	0.0108845783905
8	30 Seconds to Mars	0.00164155177942	0.0106917815539
9	Jorge Drexler	0.000740621994229	0.0105927113391
10	Glen Porter	0.000105803142033	0.0105608635246

c174
1	Wojciech Kilar	0.000391151009939	0.0249747026486
2	Within Temptation	0.00119268996473	0.0244170661328
3	Murray Gold	0.000355883295928	0.0233026532894
4	Metallica	0.00849310676499	0.0168727468935
5	Driller	0.000205193972427	0.0151606596861
6	King Diamond	0.000577108047451	0.0150326480501
7	Mercyful Fate	0.000702148124399	0.0144198030951
8	Solemnity	0.000150689323501	0.0113127253106
9	Brian Tyler	0.000221224751523	0.0112421898826
10	Danny Elfman	0.000253286309715	0.0107223234464

c177
1	Metallica	0.00849310676499	0.0787796205077
2	As I Lay Dying	0.000484129528695	0.0649704159259
3	Anthrax	0.000945815966656	0.0435996385788
4	Death	0.00123436999038	0.0387656300096
5	Stormwarrior	0.00011542160949	0.0289754874814
6	Bathory	0.000811157422251	0.0282797516687
7	Megadeth	0.00354280218019	0.0237299250925
8	We Butter the Bread With Butter	0.000112215453671	0.0207968754554
9	Malevolent Creation	0.000185957037512	0.0189049520534
10	Kreator	0.00122475152292	0.0169570666589

c176
1	Sepultura	0.00139147162552	0.0858812556472
2	Pink Floyd	0.00781019557551	0.0858261680609
3	Nina Simone	0.000525809554344	0.073110554082
4	Sigur Rós	0.00125681308112	0.0351068232825
5	Garbage	0.000740621994229	0.031986650733
6	Led Zeppelin	0.00592176979801	0.0249873211111
7	Cat Power	0.000474511061238	0.0249800343933
8	The Black Keys	0.00246873998076	0.024803987292
9	David Bowie	0.00212247515229	0.0233320703023
10	Joni Mitchell	0.000317409426098	0.0169553178466

c298
1	Seether	0.000516191086887	0.0216577219566
2	Wencke Myhre	0.000208400128246	0.0139220346544
3	Lil' Wayne	0.000323821737736	0.0118500913057
4	Susan Werner	0.000141070856044	0.00942414653526
5	Franz Ferdinand	0.00145880089772	0.00919337301532
6	INXS	0.000545046489259	0.00902017090204
7	Michael Franks	0.000211606284065	0.0087014371942
8	Gary Clark Jr.	0.000147483167682	0.00789599509319
9	David Bowie	0.00212247515229	0.00787752484771
10	Rage Against the Machine	0.00113497915999	0.00777806431827

c294
1	Electric Light Orchestra	0.00073741583841	0.0302000841616
2	Saviour Machine	0.000602757294004	0.029709742706
3	The Strokes	0.00235973068291	0.0185777693171
4	Unquiet Nights	0.00023084321898	0.017894156781
5	Spike Jones	0.000147483167682	0.0139150168323
6	Владимир Высоцкий	0.000317409426098	0.0137450905739
7	Bruce Springsteen	0.00187560115422	0.0121868988458
8	Fennesz	0.000125040076948	0.0120624599231
9	Radici nel cemento	0.000121833921129	0.0117531660789
10	Girls Against Boys	0.000112215453671	0.0108252845463

c295
1	Unquiet Nights	0.00023084321898	0.0229949632326
2	Spike Jones	0.000147483167682	0.0143686458646
3	Arcade Fire	0.00278294325104	0.0143138309425
4	Bruce Springsteen	0.00187560115422	0.0113502052974
5	Frankie hi-nrg mc	0.000131452388586	0.0105137089017
6	Simone White	9.61846745752e-05	0.00958123468026
7	Lucio Dalla	0.000189163193331	0.00916567551635
8	Eels	0.000291760179545	0.00906307853013
9	Pink Floyd	0.00781019557551	0.00896399797288
10	The National	0.00141070856044	0.00858929143956

c296
1	Sepultura	0.00139147162552	0.0170990944122
2	Dinka	0.000301378647002	0.017057111919
3	Motörhead	0.00226995831997	0.0169753246989
4	Amorphis	0.000702148124399	0.0160903047058
5	Gotthard	0.000557871112536	0.0145364685101
6	Krokus	0.000375120230843	0.0130211061843
7	System of a Down	0.00181147803783	0.0106413521508
8	Dio	0.000945815966656	0.010186259505
9	UFO	0.000416800256492	0.00882848276238
10	Cynic	0.000205193972427	0.00847405131059

c290
1	Darkthrone	0.000750240461686	0.0206560095383
2	Pink Floyd	0.00781019557551	0.0182835544245
3	Slayer	0.00214812439885	0.0173831256012
4	Rapalje	0.000323821737736	0.0153011782623
5	Within Temptation	0.00119268996473	0.0138073100353
6	The Other Colors	0.000288554023726	0.0137739459763
7	Black Sabbath	0.00453991663995	0.0131163333601
8	Death	0.00123436999038	0.0123593800096
9	Metallica	0.00849310676499	0.011819393235
10	Burzum	0.000535428021802	0.0116520719782

c291
1	Amorphis	0.000702148124399	0.062869280447
2	Gun	0.000250080153895	0.0490356341318
3	Billy Idol	0.000458480282142	0.0288272340036
4	Kings of Leon	0.00204232125681	0.0236719644575
5	Scorpions	0.00257774927861	0.0231365364357
6	Judas Priest	0.00307790958641	0.0190649475565
7	Domain	0.00034947098429	0.0182219575871
8	Kansas	0.000346264828471	0.0146537351715
9	Stan Bush	7.05354280218e-05	0.0127866074291
10	Alice in Chains	0.00197178582879	0.0123139284569

c292
1	Scorpions	0.00257774927861	0.0482222507214
2	AC/DC	0.00445655658865	0.0375434434113
3	Sepultura	0.00139147162552	0.0374085283745
4	Rush	0.00159025328631	0.0312097467137
5	Free	0.00042641872395	0.0271735812761
6	Blue Öyster Cult	0.000759858929144	0.0212401410709
7	Ayreon	0.00100673292722	0.0185932670728
8	Lorde	0.00242064764348	0.0171793523565
9	Nine Inch Nails	0.00149727476755	0.0165027252324
10	Van Halen	0.00146521320936	0.0141347867906

c293
1	Metallica	0.00849310676499	0.031506893235
2	Anthrax	0.000945815966656	0.020114790094
3	Darkthrone	0.000750240461686	0.0186436989323
4	Kreator	0.00122475152292	0.0174116121134
5	Black Sabbath	0.00453991663995	0.0165206894207
6	Death	0.00123436999038	0.0161898724339
7	Sepultura	0.00139147162552	0.0160327707987
8	Rapalje	0.000323821737736	0.0148276934138
9	Pink Floyd	0.00781019557551	0.0146140468487
10	Megadeth	0.00354280218019	0.0141844705471

c215
1	Electric Light Orchestra	0.00073741583841	0.0131514730505
2	Unquiet Nights	0.00023084321898	0.00976915678102
3	Laura Pausini	0.00031099711446	0.00718900288554
4	Glee Cast	0.00131131773004	0.0068831267144
5	Passion Pit	0.000506572619429	0.0065767607139
6	Luca Carboni	0.000169926258416	0.00649674040825
7	Gazebo Penguins	0.000189163193331	0.00633861458445
8	Bruce Springsteen	0.00187560115422	0.00631884329023
9	Amari	0.000218018595704	0.0060319814043
10	Arcade Fire	0.00278294325104	0.00596705674896

c216
1	Pink Floyd	0.00781019557551	0.0655231377578
2	Sepultura	0.00139147162552	0.044799004565
3	Rainbow	0.000862455915357	0.0386613536085
4	Van Halen	0.00146521320936	0.0352014534573
5	Iced Earth	0.00126963770439	0.027301790867
6	Judas Priest	0.00307790958641	0.0197792332707
7	Paramore	0.000923372875922	0.0190766271241
8	Black Sabbath	0.00453991663995	0.0149838928839
9	Deep Purple	0.00141391471626	0.014300370998
10	Led Zeppelin	0.00592176979801	0.0136020397258

c217
1	Kreator	0.00122475152292	0.0194570666589
2	Ghost	0.00111574222507	0.0166115305022
3	Metallica	0.00849310676499	0.0157114386896
4	Anthrax	0.000945815966656	0.012917820397
5	Darkthrone	0.000750240461686	0.0126588504474
6	Scorpions	0.00257774927861	0.0110586143577
7	Within Temptation	0.00119268996473	0.00994367367163
8	Halestorm	0.000782302019878	0.00717224343467
9	Skeletonwitch	0.000304584802821	0.00708177883354
10	Driller	0.000205193972427	0.00695389693666

c108
1	Amorphis	0.000702148124399	0.0586311852089
2	Mitch Murder	0.000285347867906	0.0577146521321
3	Aerosmith	0.00282141712087	0.0458452495458
4	Dio	0.000945815966656	0.0370541840333
5	Motörhead	0.00226995831997	0.0363967083467
6	Van Halen	0.00146521320936	0.025868120124
7	Die Toten Hosen	0.000179544725874	0.0211537886075
8	Metallica	0.00849310676499	0.0201735599017
9	Mötley Crüe	0.00132414235332	0.0193425243133
10	Hellhammer	0.000131452388586	0.0192018809447

c211
1	U2	0.00203911510099	0.057960884899
2	Saviour Machine	0.000602757294004	0.0577305760393
3	Electric Light Orchestra	0.00073741583841	0.0542625841616
4	Lady Gaga	0.00310676498878	0.0474487905668
5	Enigma	0.000394357165758	0.0384945317231
6	Electric Mud	0.000198781660789	0.0342456627837
7	Isac Elliot	0.000189163193331	0.0325886145844
8	The Cure	0.00208079512664	0.0323636493178
9	Carpenters	0.000368707919205	0.0196312920808
10	Coolsville	0.000112215453671	0.0193322289908

c213
1	Darkthrone	0.000750240461686	0.0198379948324
2	Gotthard	0.000557871112536	0.0137558543777
3	Black Sabbath	0.00453991663995	0.0134992990463
